GM_WELL_ID,GM_RESULT,GM_CHEMICAL_VVL,GM_SAMP_COLLECTION_DATE,GM_RESULT_UNITS,GM_RESULT_MODIFIER,GM_REPORTING_LIMIT,GM_LATITUDE,GM_LONGITUDE,GM_WELL_CATEGORY,GM_WELL_DEPTH_FT,GM_TOP_DEPTH_OF_SCREEN_FT,GM_SCREEN_LENGTH_FT,GM_DATASET_NAME,GM_ALTWELL_ID1,GM_ALTWELL_ID2
SL18316736-T3-A7,14,AS,3/24/09,UG/L,=,5,38.03982,-122.081264,Monitoring,,3,10,WB_CLEANUP,T3-A7,T3-A7
SL18316736-WMU4-MW17,14,AS,3/24/09,UG/L,=,5,38.0196947,-122.0572507,Monitoring,,1,5,WB_CLEANUP,WMU4-MW17,WMU4-MW17
SL18316736-MK-21C,15,AS,3/24/09,UG/L,=,5,38.032949,-122.080471,Monitoring,,78,5,WB_CLEANUP,MK-21C,MK-21C
SL18316736-T3-A7,15,AS,3/24/09,UG/L,=,5,38.03982,-122.081264,Monitoring,,3,10,WB_CLEANUP,T3-A7,T3-A7
SL18316736-T1-A2,23,AS,3/24/09,UG/L,=,5,38.035869,-122.062856,Monitoring,,2,10,WB_CLEANUP,T1-A2,T1-A2
SL18316736-CHW-1,49,AS,3/24/09,UG/L,=,5,38.035193,-122.06554,Monitoring,,5,15,WB_CLEANUP,CHW-1,CHW-1
SL18316736-WMU4-MW18,60,AS,3/24/09,UG/L,=,1,38.0193396,-122.0574202,Monitoring,,1,5,WB_CLEANUP,WMU4-MW18,WMU4-MW18
SL18316736-CWC-MW04,64,AS,3/24/09,UG/L,=,10,38.0391728,-122.0776185,Monitoring,,5,10,WB_CLEANUP,CWC-MW04,CWC-MW04
SL18316736-WMU4-MW19,88,AS,3/24/09,UG/L,=,5,38.0191192,-122.0575591,Monitoring,,1,5,WB_CLEANUP,WMU4-MW19,WMU4-MW19
SL18316736-T2-A5,0,AS,3/25/09,UG/L,ND,2,38.0238279,-122.0689143,Monitoring,,4.5,15,WB_CLEANUP,T2-A5,T2-A5
SL18316736-WMU4-MW07,1.5,AS,3/25/09,UG/L,=,1,38.018634,-122.058782,Monitoring,,4,10,WB_CLEANUP,WMU4-MW07,WMU4-MW07
SL18316736-T2-A2,1.9,AS,3/25/09,UG/L,=,2,38.027646,-122.070946,Monitoring,,5,10,WB_CLEANUP,T2-A2,T2-A2
SL18316736-MK-23C,2,AS,3/25/09,UG/L,=,2,38.043857,-122.08865,Monitoring,,91,5,WB_CLEANUP,MK-23C,MK-23C
SL18316736-T4-A1,2.2,AS,3/25/09,UG/L,=,1,38.017811,-122.067435,Monitoring,,6.5,15,WB_CLEANUP,T4-A1,T4-A1
SL18316736-T4-A1,2.6,AS,3/25/09,UG/L,=,1,38.017811,-122.067435,Monitoring,,6.5,15,WB_CLEANUP,T4-A1,T4-A1
SL18316736-MK-30A,3.3,AS,3/25/09,UG/L,=,1,38.0438862,-122.0885744,Monitoring,,5.4,10,WB_CLEANUP,MK-30A,MK-30A
SL18316736-WCC-1M,12,AS,3/25/09,UG/L,=,2,38.04388,-122.08862,Monitoring,,38,10,WB_CLEANUP,WCC-1M,WCC-1M
SL18316736-T1-C4,13,AS,3/25/09,UG/L,=,1,38.0339775,-122.0561796,Monitoring,,66.5,5,WB_CLEANUP,T1-C4,T1-C4
SL18316736-MK-31A,29,AS,3/25/09,UG/L,=,1,38.0183322,-122.0669759,Monitoring,,18,10,WB_CLEANUP,MK-31A,MK-31A
SL18316736-T1-A12,33,AS,3/25/09,UG/L,=,5,38.034058,-122.06968,Monitoring,,2.8,9.7,WB_CLEANUP,T1-A12,T1-A12
SL18316736-T3-A14,39,AS,3/25/09,UG/L,=,5,38.041022,-122.089312,Monitoring,,6,10,WB_CLEANUP,T3-A14,T3-A14
SL18316736-MW-145,0,AS,3/26/09,UG/L,ND,1,38.007088,-122.061437,Monitoring,,14,15,WB_CLEANUP,MW-145,MW-145
SL18316736-MW-145,0,AS,3/26/09,UG/L,ND,1,38.007088,-122.061437,Monitoring,,14,15,WB_CLEANUP,MW-145,MW-145
SL18316736-MK-18A,0,AS,3/26/09,UG/L,ND,5,38.031415,-122.078483,Monitoring,,,,WB_CLEANUP,MK-18A,MK-18A
SL18316736-T1-C1,0,AS,3/26/09,UG/L,ND,5,38.030563,-122.0650027,Monitoring,,59.5,5,WB_CLEANUP,T1-C1,T1-C1
SL18316736-T1-C1,0,AS,3/26/09,UG/L,ND,1,38.030563,-122.0650027,Monitoring,,59.5,5,WB_CLEANUP,T1-C1,T1-C1
SL18316736-MW-146,2.1,AS,3/26/09,UG/L,=,1,38.00836,-122.062804,Monitoring,,6,15,WB_CLEANUP,MW-146,MW-146
SL18316736-T2-A7,4.5,AS,3/26/09,UG/L,=,1,38.02047,-122.068397,Monitoring,,2.5,15,WB_CLEANUP,T2-A7,T2-A7
SL18316736-MK-18C,4.7,AS,3/26/09,UG/L,=,5,38.03135,-122.07843,Monitoring,,80,5,WB_CLEANUP,MK-18C,MK-18C
SL18316736-WCC-4M,5.3,AS,3/26/09,UG/L,=,2,38.0416999,-122.0846684,Monitoring,,39,10,WB_CLEANUP,WCC-4M,WCC-4M
SL18316736-WCC-5M,6.9,AS,3/26/09,UG/L,=,2,38.034291,-122.083176,Monitoring,,29,10,WB_CLEANUP,WCC-5M,WCC-5M
SL18316736-MK-22A,9.1,AS,3/26/09,UG/L,=,2,38.041626,-122.084443,Monitoring,,15,10,WB_CLEANUP,MK-22A,MK-22A
SL18316736-T2S-MW01,11,AS,3/26/09,UG/L,=,2,38.030398,-122.0766586,Monitoring,,5,12,WB_CLEANUP,T2S-MW01,T2S-MW01
SL18316736-T2S-MW03,13,AS,3/26/09,UG/L,=,5,38.0297079,-122.0753963,Monitoring,,6,10,WB_CLEANUP,T2S-MW03,T2S-MW03
SL18316736-T2S-MW02,16,AS,3/26/09,UG/L,=,5,38.0301416,-122.0761608,Monitoring,,5,9.5,WB_CLEANUP,T2S-MW02,T2S-MW02
SL18316736-SUDR-MW01,21,AS,3/26/09,UG/L,=,5,38.0305279,-122.0769144,Monitoring,,,,WB_CLEANUP,SUDR-MW01,SUDR-MW01
SL18316736-MK-5A,2.8,AS,3/27/09,UG/L,=,1,38.00344,-122.050902,Monitoring,,,,WB_CLEANUP,MK-5A,MK-5A
SL18316736-WCC-6S,31,AS,3/27/09,UG/L,=,5,38.0342573,-122.0833262,Monitoring,,9,10,WB_CLEANUP,WCC-6S,WCC-6S
SL18316736-EEI-31,68,AS,3/27/09,UG/L,=,5,38.004421,-122.058234,Monitoring,,3,15,WB_CLEANUP,EEI-31,EEI-31
SL18316736-WCC-140,92,AS,3/27/09,UG/L,=,5,38.005138,-122.056627,Monitoring,,20,15,WB_CLEANUP,WCC-140,WCC-140
SL18316736-MK-21B,320,AS,3/27/09,UG/L,=,50,38.032931,-122.080536,Monitoring,,50,5,WB_CLEANUP,MK-21B,MK-21B
SL18236654-238C,0,AS,3/30/09,UG/L,ND,20,37.95399857,-122.3815918,Monitoring,,27,5,WB_CLEANUP,238C,238C
SL18316736-MK-5C,1,AS,3/30/09,UG/L,=,1,38.003446,-122.050808,Monitoring,,86,5,WB_CLEANUP,MK-5C,MK-5C
SL18316736-T3S-AMW03,4.9,AS,3/30/09,UG/L,=,1,38.0378077,-122.0747055,Monitoring,,91,5,WB_CLEANUP,T3S-AMW03,T3S-AMW03
SL18316736-T3S-MW02,36,AS,3/30/09,UG/L,=,2,38.0322382,-122.0802703,Monitoring,,1.38,10,WB_CLEANUP,T3S-MW02,T3S-MW02
SL18316736-T3S-AMW04,38,AS,3/30/09,UG/L,=,2,38.0377975,-122.0746903,Monitoring,,32,25,WB_CLEANUP,T3S-AMW04,T3S-AMW04
SL18236654-290A,63,AS,3/30/09,UG/L,=,20,37.95405579,-122.3807526,Monitoring,,1.5,10,WB_CLEANUP,290A,290A
SL18316736-T3S-MW01,70,AS,3/30/09,UG/L,=,10,38.0320551,-122.0799956,Monitoring,,4.12,8,WB_CLEANUP,T3S-MW01,T3S-MW01
SL18236654-569C,0,AS,3/31/09,UG/L,ND,20,37.9553252,-122.3781071,Monitoring,,41,10,WB_CLEANUP,569C,569C
SL18236654-369S,0,AS,3/31/09,UG/L,ND,20,37.95523834,-122.382431,Monitoring,,13,6.2,WB_CLEANUP,369S,369S
SL18236654-560A,0,AS,3/31/09,UG/L,ND,10,37.95310593,-122.3823471,Monitoring,,3,7,WB_CLEANUP,560A,560A
SL18236654-560A,0,AS,3/31/09,UG/L,ND,100,37.95310593,-122.3823471,Monitoring,,3,7,WB_CLEANUP,560A,560A
SL18316736-WMU4-MW12,0,AS,3/31/09,UG/L,ND,1,38.0203897,-122.0584953,Monitoring,,8.26,10,WB_CLEANUP,WMU4-MW12,WMU4-MW12
SL18316736-MK-9A,1.9,AS,3/31/09,UG/L,=,1,38.024515,-122.052905,Monitoring,,13,10,WB_CLEANUP,MK-9A,MK-9A
SL18316736-WCC-36S,2,AS,3/31/09,UG/L,=,1,38.01894795,-122.0593818,Monitoring,,10,10,WB_CLEANUP,WCC-36S,WCC-36S
SL18316736-MK-15B,2,AS,3/31/09,UG/L,=,1,38.034696,-122.055202,Monitoring,,56,4,WB_CLEANUP,MK-15B,MK-15B
SL18316736-MK-9A,2.1,AS,3/31/09,UG/L,=,1,38.024515,-122.052905,Monitoring,,13,10,WB_CLEANUP,MK-9A,MK-9A
SL18316736-WMU4-MW11,2.3,AS,3/31/09,UG/L,=,1,38.0201522,-122.058874,Monitoring,,9.06,10,WB_CLEANUP,WMU4-MW11,WMU4-MW11
SL18316736-WMU4-MW11,4.2,AS,3/31/09,UG/L,=,1,38.0201522,-122.058874,Monitoring,,9.06,10,WB_CLEANUP,WMU4-MW11,WMU4-MW11
SL18316736-WMU4-MW12,4.3,AS,3/31/09,UG/L,=,1,38.0203897,-122.0584953,Monitoring,,8.26,10,WB_CLEANUP,WMU4-MW12,WMU4-MW12
SL18316736-WCC-12S,82,AS,3/31/09,UG/L,=,5,38.0356945,-122.0720187,Monitoring,,10,10,WB_CLEANUP,WCC-12S,WCC-12S
SL18316736-WCC-12S,86,AS,3/31/09,UG/L,=,5,38.0356945,-122.0720187,Monitoring,,10,10,WB_CLEANUP,WCC-12S,WCC-12S
SL18316736-T3-A20,110,AS,3/31/09,UG/L,=,100,38.0321396,-122.0798637,Monitoring,,6,10,WB_CLEANUP,T3-A20,T3-A20
SL18316736-MK-37A,130,AS,3/31/09,UG/L,=,10,38.03452,-122.080157,Monitoring,,5,5,WB_CLEANUP,MK-37A,MK-37A
SL18236654-564A,0,AS,4/1/09,UG/L,ND,20,37.95594406,-122.3783035,Monitoring,,3,5,WB_CLEANUP,564A,564A
SL18236654-643A,0,AS,4/1/09,UG/L,ND,20,37.95617294,-122.3795471,Monitoring,,3,9,WB_CLEANUP,643A,643A
SL18316736-MK-20B,0,AS,4/1/09,UG/L,ND,1,38.038944,-122.078936,Monitoring,,82,10,WB_CLEANUP,MK-20B,MK-20B
SL18316736-MK-8A,1.6,AS,4/1/09,UG/L,=,1,38.020747,-122.052627,Monitoring,,20,10,WB_CLEANUP,MK-8A,MK-8A
CA0707574_001_001,2,AS,4/1/09,UG/L,=,2,38.021246,-121.631054,Municipal,,0,0,DDW,CA0707574_001_001,WELL 01
SL18316736-MK-6A,2.1,AS,4/1/09,UG/L,=,1,38.0120941,-122.047054,Monitoring,,22,10,WB_CLEANUP,MK-6A,MK-6A
SL18316736-MK-7A,3.3,AS,4/1/09,UG/L,=,1,38.019281,-122.04909,Monitoring,,23,10,WB_CLEANUP,MK-7A,MK-7A
SL18316736-MK-7A,3.5,AS,4/1/09,UG/L,=,1,38.019281,-122.04909,Monitoring,,23,10,WB_CLEANUP,MK-7A,MK-7A
SL18316736-WCC-28SR,4.4,AS,4/1/09,UG/L,=,1,38.0294641,-122.0634329,Monitoring,,15,10,WB_CLEANUP,WCC-28SR,WCC-28SR
SL18316736-CHW-16,4.5,AS,4/1/09,UG/L,=,2,38.03333,-122.069226,Monitoring,,5,15,WB_CLEANUP,CHW-16,CHW-16
SL18316736-MK-20A,10,AS,4/1/09,UG/L,=,2,38.03895,-122.078988,Monitoring,,3,10,WB_CLEANUP,MK-20A,MK-20A
SL18316736-EEI-68,13,AS,4/1/09,UG/L,=,2,38.029732,-122.075136,Monitoring,,7,11,WB_CLEANUP,EEI-68,EEI-68
SL18316736-MK-35AR,14,AS,4/1/09,UG/L,=,1,38.0291138,-122.0624157,Monitoring,,28,10,WB_CLEANUP,MK-35AR,MK-35AR
SL18316736-WCC-11S,17,AS,4/1/09,UG/L,=,5,38.0384732,-122.0763022,Monitoring,,10,10,WB_CLEANUP,WCC-11S,WCC-11S
SL18316736-CHW-24,34,AS,4/1/09,UG/L,=,2,38.033727,-122.070964,Monitoring,,5,15,WB_CLEANUP,CHW-24,CHW-24
SL18316736-WCC-19M,41,AS,4/1/09,UG/L,=,2,38.0320894,-122.0677294,Monitoring,,35.25,10.25,WB_CLEANUP,WCC-19M,WCC-19M
SL18316736-MK-19B,62,AS,4/1/09,UG/L,=,2,38.035501,-122.071863,Monitoring,,38.5,5,WB_CLEANUP,MK-19B,MK-19B
SL18316736-WMU5-MW27A,0,AS,4/2/09,UG/L,ND,2,38.0272804,-122.0592082,Monitoring,,8.36,5,WB_CLEANUP,WMU5-MW27A,WMU5-MW27A
SL18316736-CHW-22,0,AS,4/2/09,UG/L,ND,2,38.0271624,-122.0593394,Monitoring,,5,15,WB_CLEANUP,CHW-22,CHW-22
SL18316736-T1-C3,0,AS,4/2/09,UG/L,ND,1,38.028198,-122.056231,Monitoring,,71.5,5,WB_CLEANUP,T1-C3,T1-C3
SL18316736-WMU5-MW27B,0,AS,4/2/09,UG/L,ND,10,38.0272858,-122.059213,Monitoring,,21.4,5,WB_CLEANUP,WMU5-MW27B,WMU5-MW27B
SL18236654-678C,0,AS,4/2/09,UG/L,ND,20,37.94602585,-122.3831787,Monitoring,,57,10,WB_CLEANUP,678C,678C
SL18316736-WMU5-MW09A,0,AS,4/2/09,UG/L,ND,1,38.0277801,-122.0589175,Monitoring,,7.7,5,WB_CLEANUP,WMU5-MW09A,WMU5-MW09A
SL18236654-685C,0,AS,4/2/09,UG/L,ND,20,37.955193,-122.381616,Monitoring,,62,18,WB_CLEANUP,685C,685C
SL18316736-WCC-14M,3.2,AS,4/2/09,UG/L,=,2,38.031775,-122.071603,Monitoring,,34.25,12.25,WB_CLEANUP,WCC-14M,WCC-14M
SL18316736-T1-A8,3.3,AS,4/2/09,UG/L,=,2,38.02726,-122.056932,Monitoring,,3,10,WB_CLEANUP,T1-A8,T1-A8
SL18316736-WCC-34S,8.2,AS,4/2/09,UG/L,=,10,38.025353,-122.059473,Monitoring,,10,10,WB_CLEANUP,WCC-34S,WCC-34S
SL18316736-SP-MW4A,69,AS,4/2/09,UG/L,=,5,38.0317704,-122.0715887,Monitoring,,3,10,WB_CLEANUP,SP-MW4A,SP-MW4A
SL18316736-MK-5B,1.7,AS,4/3/09,UG/L,=,1,38.003421,-122.050921,Monitoring,,54.5,4.5,WB_CLEANUP,MK-5B,MK-5B
SL18316736-CHW-20,3.3,AS,4/3/09,UG/L,=,1,38.022314,-122.059603,Monitoring,,5,15,WB_CLEANUP,CHW-20,CHW-20
SL18316736-WCC-30S,4.7,AS,4/3/09,UG/L,=,5,38.026982,-122.062149,Monitoring,,10,10,WB_CLEANUP,WCC-30S,WCC-30S
SL18316736-WMU9-MW07,22,AS,4/3/09,UG/L,=,2,38.0303714,-122.0639586,Monitoring,,12,8,WB_CLEANUP,WMU9-MW07,WMU9-MW07
SL18316736-CHW-4,22,AS,4/3/09,UG/L,=,10,38.0275517,-122.0631469,Monitoring,,10,15,WB_CLEANUP,CHW-4,CHW-4
SL18316736-CHW-4,25,AS,4/3/09,UG/L,=,10,38.0275517,-122.0631469,Monitoring,,10,15,WB_CLEANUP,CHW-4,CHW-4
SL18236654-680C,0,AS,4/6/09,UG/L,ND,100,37.94363022,-122.3852463,Monitoring,,30,10,WB_CLEANUP,680C,680C
SL18236654-655C,0,AS,4/6/09,UG/L,ND,100,37.94467926,-122.3855286,Monitoring,,30,10,WB_CLEANUP,655C,655C
SL18316736-MK-14A,1.6,AS,4/6/09,UG/L,=,1,38.019008,-122.062817,Monitoring,,14.5,10,WB_CLEANUP,MK-14A,MK-14A
SL18316736-MK-14A,1.7,AS,4/6/09,UG/L,=,1,38.019008,-122.062817,Monitoring,,14.5,10,WB_CLEANUP,MK-14A,MK-14A
SL18316736-MK-14B,2.2,AS,4/6/09,UG/L,=,1,38.018966,-122.06279,Monitoring,,56,5,WB_CLEANUP,MK-14B,MK-14B
SL18316736-T1-C2,2.2,AS,4/6/09,UG/L,=,2,38.024892,-122.059457,Monitoring,,62,5,WB_CLEANUP,T1-C2,T1-C2
SL18316736-MK-15A,2.6,AS,4/6/09,UG/L,=,2,38.036054,-122.055888,Monitoring,,8,10,WB_CLEANUP,MK-15A,MK-15A
SL18236654-680C,3.7,AS,4/6/09,UG/L,=,2,37.94363022,-122.3852463,Monitoring,,30,10,WB_CLEANUP,680C,680C
SL18236654-655C,4.1,AS,4/6/09,UG/L,=,2,37.94467926,-122.3855286,Monitoring,,30,10,WB_CLEANUP,655C,655C
SL18316736-MK-29B,4.2,AS,4/6/09,UG/L,=,1,38.033896,-122.068477,Monitoring,,45,5,WB_CLEANUP,MK-29B,MK-29B
SL18316736-T3S-AMW01,7.8,AS,4/6/09,UG/L,=,5,38.0337648,-122.0786004,Monitoring,,39,5,WB_CLEANUP,T3S-AMW01,T3S-AMW01
SL18316736-T3S-AMW02,13,AS,4/6/09,UG/L,=,2,38.0357175,-122.0787235,Monitoring,,39,5,WB_CLEANUP,T3S-AMW02,T3S-AMW02
SL18316736-MK-16B,14,AS,4/6/09,UG/L,=,1,38.035607,-122.064074,Monitoring,,43,5,WB_CLEANUP,MK-16B,MK-16B
SL18316736-WMU32-MW19,15,AS,4/6/09,UG/L,=,2,38.0324911,-122.0782117,Monitoring,,3.81,10,WB_CLEANUP,WMU32-MW19,WMU32-MW19
SL18316736-WMU32-MW21,77,AS,4/6/09,UG/L,=,10,38.0323034,-122.0793003,Monitoring,,4.18,10,WB_CLEANUP,WMU32-MW21,WMU32-MW21
SL18316736-MK-28A,0,AS,4/7/09,UG/L,ND,1,38.031168,-122.064394,Monitoring,,17.2,10,WB_CLEANUP,MK-28A,MK-28A
SL18316736-WMU1-MW03,2.4,AS,4/7/09,UG/L,=,1,38.0116479,-122.0626032,Monitoring,,105,10,WB_CLEANUP,WMU1-MW03,WMU1-MW03
SL18316736-CHW-18,3.5,AS,4/7/09,UG/L,=,1,38.019015,-122.064788,Monitoring,,25,15,WB_CLEANUP,CHW-18,CHW-18
SL18316736-WMU9-MW08,5.1,AS,4/7/09,UG/L,=,1,38.0310035,-122.0640959,Monitoring,,15,10,WB_CLEANUP,WMU9-MW08,WMU9-MW08
SL18316736-EEI-22,7.3,AS,4/7/09,UG/L,=,1,38.035158,-122.075242,Monitoring,,2,13,WB_CLEANUP,EEI-22,EEI-22
SL18316736-CHW-17,65,AS,4/7/09,UG/L,=,1,38.018056,-122.064889,Monitoring,,30,15,WB_CLEANUP,CHW-17,CHW-17
SL18316736-MK-28K,75,AS,4/7/09,UG/L,=,5,38.031143,-122.064384,Monitoring,,4.5,7,WB_CLEANUP,MK-28K,MK-28K
SL18236654-251C,0,AS,4/8/09,UG/L,ND,20,37.94239044,-122.3840103,Monitoring,,43,10,WB_CLEANUP,251C,251C
L10001821202-MW-104,0,AS,4/8/09,UG/L,ND,50,38.037808,-122.238106,Monitoring,42.76,19.5,20,WB_CLEANUP,MW-104,MW-104
L10001821202-MW-135,0,AS,4/8/09,UG/L,ND,50,38.041325,-122.25378,Monitoring,60.19,47.5,10,WB_CLEANUP,MW-135,MW-135
SL18316736-MK-24A,0,AS,4/8/09,UG/L,ND,1,38.031534,-122.066464,Monitoring,,17.2,10,WB_CLEANUP,MK-24A,MK-24A
L10001821202-MW-187,0,AS,4/8/09,UG/L,ND,50,38.03983,-122.255632,Monitoring,17.91,3,12,WB_CLEANUP,MW-187,MW-187
L10001821202-MW-136,0,AS,4/8/09,UG/L,ND,50,38.03921,-122.254507,Monitoring,16.33,6.4,10,WB_CLEANUP,MW-136,MW-136
SL18236654-654C,0,AS,4/8/09,UG/L,ND,20,37.94576263,-122.3886261,Monitoring,,25,10,WB_CLEANUP,654C,654C
L10001821202-MW-103,0,AS,4/8/09,UG/L,ND,50,38.038381,-122.239026,Monitoring,48.18,25,20,WB_CLEANUP,MW-103,MW-103
SL18316736-CHW-23,0.82,AS,4/8/09,UG/L,=,1,38.0111535,-122.0628819,Monitoring,,93,10,WB_CLEANUP,CHW-23,CHW-23
SL18316736-CHW-23,0.83,AS,4/8/09,UG/L,=,1,38.0111535,-122.0628819,Monitoring,,93,10,WB_CLEANUP,CHW-23,CHW-23
SL18316736-MK-26A,4.8,AS,4/8/09,UG/L,=,2,38.030749,-122.065331,Monitoring,,13.5,10,WB_CLEANUP,MK-26A,MK-26A
SL18316736-WMU1-MW05,5.3,AS,4/8/09,UG/L,=,1,38.0107086,-122.0624945,Monitoring,,25,10,WB_CLEANUP,WMU1-MW05,WMU1-MW05
SL18316736-WMU1-MW04,7.4,AS,4/8/09,UG/L,=,1,38.0108907,-122.0619679,Monitoring,,113,10,WB_CLEANUP,WMU1-MW04,WMU1-MW04
SL18316736-MK-24K,15,AS,4/8/09,UG/L,=,2,38.03162,-122.066462,Monitoring,,4,5,WB_CLEANUP,MK-24K,MK-24K
SL18316736-MK-39A,31,AS,4/8/09,UG/L,=,1,38.031299,-122.066002,Monitoring,,26.7,10,WB_CLEANUP,MK-39A,MK-39A
SL18316736-MK-39A,34,AS,4/8/09,UG/L,=,2,38.031299,-122.066002,Monitoring,,26.7,10,WB_CLEANUP,MK-39A,MK-39A
SL18316736-T3-A23,34,AS,4/8/09,UG/L,=,2,38.036183,-122.076209,Monitoring,,4.03,10,WB_CLEANUP,T3-A23,T3-A23
SL18316736-WCC-20S,47,AS,4/8/09,UG/L,=,5,38.032869,-122.068231,Monitoring,,10,10,WB_CLEANUP,WCC-20S,WCC-20S
L10001821202-PZ-14,230,AS,4/8/09,UG/L,=,50,38.040129,-122.254661,Monitoring,,3,20,WB_CLEANUP,PZ-14,PZ-14
L10001821202-MW-26A,0,AS,4/9/09,UG/L,ND,50,38.0408667,-122.2578278,Monitoring,19.3,9,10,WB_CLEANUP,MW-26A,MW-26A
L10001821202-MW-26B,0,AS,4/9/09,UG/L,ND,50,38.040875,-122.2578472,Monitoring,44.3,35,10,WB_CLEANUP,MW-26B,MW-26B
L10001821202-MW-25,0,AS,4/9/09,UG/L,ND,50,38.0399639,-122.2588306,Monitoring,16.17,6,10,WB_CLEANUP,MW-25,MW-25
L10001821202-MW-10,0,AS,4/9/09,UG/L,ND,50,38.0409,-122.2605722,Monitoring,,6.1,10,WB_CLEANUP,MW-10,MW-10
L10001821202-MW-131,0,AS,4/9/09,UG/L,ND,50,38.041791,-122.256156,Monitoring,12.79,4.5,10,WB_CLEANUP,MW-131,MW-131
L10001821202-MW-16,0,AS,4/9/09,UG/L,ND,50,38.0414083,-122.2608139,Monitoring,12.5,4,7,WB_CLEANUP,MW-16,MW-16
L10001821202-MW-182,0,AS,4/9/09,UG/L,ND,50,38.040336,-122.256179,Monitoring,18.26,5.8,10,WB_CLEANUP,MW-182,MW-182
L10001821202-MW-232,0,AS,4/9/09,UG/L,ND,50,38.0407287,-122.2589893,Monitoring,18.69,9,10,WB_CLEANUP,MW-232,MW-232
L10001821202-MW-24,0,AS,4/9/09,UG/L,ND,50,38.0409528,-122.2587722,Monitoring,22.04,13,9,WB_CLEANUP,MW-24,MW-24
L10001821202-MW-24,0,AS,4/9/09,UG/L,ND,50,38.0409528,-122.2587722,Monitoring,22.04,13,9,WB_CLEANUP,MW-24,MW-24
L10001821202-MW-9R,0,AS,4/9/09,UG/L,ND,50,38.0410944,-122.2609028,Monitoring,9.69,4,6,WB_CLEANUP,MW-9R,MW-9R
L10001821202-PZ-4,0,AS,4/9/09,UG/L,ND,50,38.0416417,-122.2609861,Monitoring,16.18,7,10,WB_CLEANUP,PZ-4,PZ-4
SL18236654-587C,0,AS,4/9/09,UG/L,ND,100,37.94516754,-122.3886719,Monitoring,,50,10,WB_CLEANUP,587C,587C
SL18236654-674C,0,AS,4/9/09,UG/L,ND,20,37.94710922,-122.3907242,Monitoring,,31,9,WB_CLEANUP,674C,674C
L10001821202-EEI-21,0,AS,4/9/09,UG/L,ND,50,38.04012,-122.25685,Monitoring,14.21,5,10,WB_CLEANUP,EEI-21,EEI-21
L10001821202-MW-13,0,AS,4/9/09,UG/L,ND,50,38.040576,-122.25733,Monitoring,17.39,4,15,WB_CLEANUP,MW-13,MW-13
L10001821202-MW-231,0,AS,4/9/09,UG/L,ND,50,38.0405206,-122.2586485,Monitoring,18.81,9,10,WB_CLEANUP,MW-231,MW-231
L10001821202-MW-31B,0,AS,4/9/09,UG/L,ND,50,38.0418806,-122.2601472,Monitoring,27.27,18,10,WB_CLEANUP,MW-31B,MW-31B
L10001821202-MW-11,0,AS,4/9/09,UG/L,ND,50,38.0402944,-122.2595,Monitoring,15.93,6,10,WB_CLEANUP,MW-11,MW-11
L10001821202-MW-32B,0,AS,4/9/09,UG/L,ND,50,38.0407917,-122.2603778,Monitoring,27.31,17,10,WB_CLEANUP,MW-32B,MW-32B
SL18316736-WMU2-MW03,1.4,AS,4/9/09,UG/L,=,1,38.0132702,-122.0645895,Monitoring,,30,10,WB_CLEANUP,WMU2-MW03,WMU2-MW03
SL18316736-CHW-19,1.7,AS,4/9/09,UG/L,=,1,38.0181208,-122.0669559,Monitoring,,20,15,WB_CLEANUP,CHW-19,CHW-19
SL18316736-WMU3-MW05,7.3,AS,4/9/09,UG/L,=,1,38.0175963,-122.0667849,Monitoring,,30,10,WB_CLEANUP,WMU3-MW05,WMU3-MW05
SL18316736-MK-25K,9.9,AS,4/9/09,UG/L,=,2,38.03301,-122.064802,Monitoring,,3.8,5,WB_CLEANUP,MK-25K,MK-25K
SL18316736-MK-41K,21,AS,4/9/09,UG/L,=,5,38.032108,-122.064886,Monitoring,,5.2,5,WB_CLEANUP,MK-41K,MK-41K
SL18316736-MK-25A,21,AS,4/9/09,UG/L,=,2,38.032994,-122.064832,Monitoring,,16,10,WB_CLEANUP,MK-25A,MK-25A
L10001821202-MW-27,74,AS,4/9/09,UG/L,=,50,38.04035,-122.25782,Monitoring,17.36,7,10.5,WB_CLEANUP,MW-27,MW-27
L10001821202-R00W05,0,AS,4/10/09,UG/L,ND,50,38.042776,-122.25989,Monitoring,9.85,5,5,WB_CLEANUP,R00W05,R00W05
L10001821202-MW-230,0,AS,4/10/09,UG/L,ND,50,38.047873,-122.261612,Monitoring,30.27,20,10,WB_CLEANUP,MW-230,MW-230
L10001821202-MW-229,0,AS,4/10/09,UG/L,ND,100,38.047472,-122.261623,Monitoring,29.9,20,10,WB_CLEANUP,MW-229,MW-229
L10001821202-R00W08R,0,AS,4/10/09,UG/L,ND,50,38.043075,-122.258801,Monitoring,17.46,13,10,WB_CLEANUP,R00W08R,R00W08R
L10001821202-R00W14,0,AS,4/10/09,UG/L,ND,50,38.0442132,-122.2555339,Monitoring,,12,10,WB_CLEANUP,R00W14,R00W14
L10001821202-R00W14,0,AS,4/10/09,UG/L,ND,50,38.0442132,-122.2555339,Monitoring,,12,10,WB_CLEANUP,R00W14,R00W14
L10001821202-MW-220,0,AS,4/10/09,UG/L,ND,50,38.050308,-122.258983,Monitoring,52.5,33,17,WB_CLEANUP,MW-220,MW-220
